정류장명,위도,경도
우림로정동마을,35.78241088,127.1066286
난전들로장교리,35.78264727,127.1168907
난전들로장교리,35.782401,127.11673
덕산마을,35.78259605,127.1980133
정동마을,35.782995,127.10392
정동마을,35.78315647,127.1039378
평화골드클래스.그린1차아파트,35.784079,127.129911
평화그린1차아파트,35.78420517,127.1299876
정수리,35.78440813,127.2521985
장교리,35.78525317,127.115139
삼천교,35.785302,127.111527
장교리,35.78541717,127.1151598
삼천교,35.785441,127.11135
평화그린2차아파트,35.785667,127.134111
평화그린2차아파트,35.78571506,127.1338606
해성중고,35.786429,127.104698
대판마을,35.78616674,127.2271997
대판마을,35.78617401,127.2274258
대율리입구,35.78651248,127.0290473
해성중고,35.785911,127.104467
대화리.대율2길입구,35.7867721,127.0325203
대화리.대율2길입구,35.78696993,127.0322873
평화현대아파트입구,35.787312,127.131348
낙성리입구,35.81485965,126.9898325
전주시보건소,35.81475211,127.1429169
불노리,35.8149437,126.9809199
사동마을,35.81506032,126.9752791
전주시보건소앞,35.81507129,127.1431769
영생고 전주대사대부고,35.81512963,127.0945269
불노리,35.8151788,126.9808533
전주시보건소앞,35.81515762,127.1427457
불노리,35.81528677,126.9824665
사동마을,35.81530821,126.976165
불노리,35.8153952,126.9827115
원상림,35.815474,127.0746036
오목대.한옥마을,35.815445,127.154533
상리,35.8155237,126.9687605
원상림,35.8155053,127.074537
두목마을,35.81524498,127.2829894
신흥중고등학교,35.81550005,127.1376564
두목마을,35.81524728,127.282792
다가교서문교회,35.81552583,127.1395377
상리,35.81578463,126.9687762
신흥중고등학교,35.81577568,127.1376652
중산타운,35.81573,127.11834
남노촌,35.8159242,127.1609552
전라감영.완산경찰서,35.81594824,127.146991
중산타운,35.8160768,127.1180911
전일고 롯데마트,35.816119,127.101774
전주우체국,35.81454653,127.105787
남노촌,35.81601,127.161115
오목대.한옥마을,35.81618,127.154775
관암마을,35.816392,127.182283
보훈지청 롯데마트,35.816632,127.102048
전주우체국,35.814479,127.106093
관암마을,35.8164993,127.1823042
새터,35.81677449,127.0230329
서문,35.8167323,127.1411183
새터,35.81687624,127.0228499
전북예술회관,35.81706612,127.1474898
전북예술회관,35.817028,127.147313
다가교,35.8173306,127.1392574
근영여고,35.817515,127.123151
충경로 객사,35.81798392,127.1454202
충경로 객사,35.818102,127.145011
전주대학교,35.81849,127.091818
전주대학교,35.81862,127.092247
예비군훈련장,35.81859495,126.9814691
예비군훈련장,35.81868292,126.981646
재전,35.81859241,127.2055557
애통리,35.81866984,126.9991166
충경로KT전주지사,35.81872473,127.1479088
효자다리,35.8188954,127.1143533
유로병원,35.8189057,127.1033784
아하마을,35.81881936,127.1967006
애통리,35.81861553,126.9969262
전주대회차지(승하차불가),35.819529,127.090563
효자다리,35.81915827,127.1148505
유로병원,35.81920232,127.1040732
흥국화재,35.81917719,127.14684
효자로전북도청,35.81918961,127.1076828
한들초교,35.819468,127.117975
남노소동입구,35.81933643,127.1551121
한들초교,35.81952348,127.1183447
무능마을,35.81945992,127.1749321
남노소동입구,35.81953034,127.1551001
외환은행,35.81950149,127.1464788
원불교전주교당,35.81962829,127.146566
동부시장,35.81964957,127.1508588
무능마을,35.81967492,127.1751721
은교마을,35.81983089,127.0042706
화산체육관.전주시립도서관꽃심,35.81981826,127.1225729
동부시장,35.81983521,127.1505831
왜망실,35.81992474,127.1983573
신흥리,35.76270503,127.215101
원석구마을,35.76294167,127.125575
원석구마을,35.76294285,127.1257924
독배마을,35.76306924,127.0648063
독배마을,35.76310092,127.0646521
신성리,35.76421427,126.9884854
어두리,35.76413909,127.1987479
신성리,35.76431725,126.9883748
어두리,35.76427452,127.1987179
평촌교,35.76458942,127.1586179
금성마을,35.76465935,127.1258251
금성마을,35.76466046,127.1256278
평촌교,35.76463842,127.1584079
중인동,35.76507975,127.0928305
중인동,35.76517858,127.092733
한일장신대,35.76589022,127.2049763
한일장신대,35.76604008,127.2048896
학전마을입구,35.76661651,127.1101233
원평촌,35.76656584,127.1584568
학전마을입구,35.76664764,127.1099392
하천마을,35.76672825,127.0038142
하천마을,35.76670248,127.0038971
원평촌,35.76783992,127.1589591
상원신마을,35.7677018,127.2127932
상원신마을,35.7678054,127.2127541
완산생활체육공원,35.768303,127.100792
완산생활체육공원,35.768371,127.100769
상관농협,35.76833754,127.2100304
상관농협,35.7686679,127.2099731
산바위입구,35.76905363,127.214326
산바위입구,35.76907973,127.2141497
구덕마을,35.76933959,127.0786326
구덕마을,35.76946892,127.0784141
황소마을,35.76955585,127.0814474
중인초교.한국전통문화고,35.76955519,127.0986329
중인초교.한국전통문화고,35.76966,127.098593
황소마을,35.76970884,127.0813338
상관주민센터,35.77011957,127.2085705
상관주민센터,35.77032849,127.2086396
금구,35.77167081,127.0078572
상하보,35.77157084,127.160809
상하보,35.77171811,127.1607174
금구,35.77177094,127.0079776
서계마을,35.7719,126.9973227
평화신기마을,35.77302314,127.1274906
신평,35.7728518,127.11929
원서지마을,35.772981,127.089967
원서지마을,35.772851,127.089677
평화신기마을,35.773112,127.127593
장승리종점,35.79642195,127.3419406
삼익수영장,35.79707345,127.1248004
삼천신일아파트,35.797718,127.130098
삼천오성대우아파트,35.797242,127.12607
삼익수영장,35.79729004,127.1249518
삼천삼익아파트막걸리골목,35.79739139,127.1259433
완산여고,35.79746601,127.1373797
색장동,35.79750993,127.1860719
전주천년한지관,35.797747,127.149764
전주천년한지관,35.797703,127.149636
완산여고,35.79770557,127.1390222
색장동,35.79761756,127.1865738
의암마을,35.797808,127.238014
의암마을,35.79795305,127.2379096
완산고입구,35.79851665,127.0899514
효문중학교,35.79850143,127.1207231
삼천개나리아파트,35.798534,127.12791
구암,35.79861279,127.0186691
평화주공1.2단지,35.798558,127.1414213
신흥리,35.79867294,127.0811433
삼천세창 짜임아파트,35.79863326,127.1276849
구암,35.79870643,127.0188267
신흥리,35.79873672,127.0811785
완산소방서,35.798804,127.118205
폐지승강장,35.79876188,127.1085485
효문중학교,35.79875638,127.1205477
삼천신일강변아파트,35.79877093,127.1144367
삼천호반리젠시빌,35.79881381,127.111044
평화주공1.2단지,35.79883454,127.1410879
완산고입구,35.79891077,127.0912046
영동고덕아파트,35.79894044,127.1790142
장승백이,35.79936984,127.143604
영동고덕아파트,35.7992667,127.1785802
흑석대승푸른맨션,35.79953534,127.150721
서학로교육대학교,35.809433,127.154303
교육대학교,35.80959392,127.1541551
효자4동 근린공원,35.809855,127.100921
효자한양운남아파트,35.809976,127.122985
지산마을,35.81026017,127.0280378
지산마을,35.81033517,127.0281742
서전주중,35.81094588,127.1145501
서전주중,35.81107333,127.1147599
효자세븐펠리스,35.811282,127.101822
완산도서관.완산벙커,35.811073,127.147254
신월마을,35.81125142,127.0273905
죽절리,35.85492377,127.2218754
하이리교,35.8550921,127.1733517
우아우성아파트.전주호성신협,35.85520293,127.1556484
호성동엘지동아아파트,35.85527563,127.1510297
초남마을,35.85543672,127.0216911
송천삼거리 롯데마트,35.85538448,127.1198242
초남마을,35.85553853,127.0218099
전주동물원,35.854473,127.141293
팔복예술공장.이팝나무철길,35.85588544,127.1005933
소양,35.8557039,127.2331884
신왕리,35.85567568,127.2557404
소양,35.85571896,127.2329767
단암사,35.8561898,127.2088384
대승리,35.85594648,127.2925946
화개네거리,35.856316,127.068102
회룡마을,35.85637604,127.0348498
신왕리,35.85611522,127.255776
회룡마을,35.85639092,127.0347151
단암사,35.8563787,127.2086716
단암사,35.85653277,127.2093966
호남고속,35.85655667,127.1038591
송천삼거리.송천초교,35.856559,127.11982
단암사,35.8565779,127.2091896
팔복예술공장.이팝나무철길,35.856229,127.100755
호남고속,35.85682,127.104301
화개마을,35.85771813,127.0674391
화개마을,35.85772649,127.0669634
용교,35.85764008,127.1853187
원동마을,35.857829,127.035261
용교,35.85779362,127.1852914
호성주공,35.85784878,127.1519555
원동마을,35.8578175,127.0350032
춘강,35.85802494,126.9907746
춘강,35.85808315,126.9905979
호성주공,35.85813228,127.1533978
호성동신아파트,35.85815573,127.1552294
동재마을,35.85820932,127.0635484
호성동신아파트,35.85831731,127.1556544
휴비스전주공장,35.85843146,127.0964694
송천2파출소,35.85863312,127.117815
송천2파출소,35.85863312,127.1180291
기린원,35.858724,127.158326
기린원,35.858764,127.158203
동재마을,35.858898,127.063338
복고시기마을,35.85897688,127.1891643
마월리,35.85908985,127.1970198
복고시기마을,35.85916459,127.1891236
마월리,35.85917531,127.1972188
하이리,35.85942592,127.1726741
하이리,35.8594493,127.1725892
야전리,35.85957322,127.1035576
양마마을,35.859572,127.067984
소양서초교,35.85950894,127.2099223
호성동아아파트,35.859731,127.153766
기린대로경제통상진흥원,35.859842,127.092633
소양서초교,35.85970225,127.210147
양마마을,35.860111,127.067844
왕정리,35.85984915,127.2523618
왕정리,35.85989217,127.2520572
신기종점,35.8601409,127.0176273
기린대로경제통상진흥원,35.86015131,127.0928862
신기종점,35.8602083,127.0175494
전라고,35.860368,127.121075
원앙골,35.86009313,127.2907497
인덕마을입구,35.86022944,127.2391227
인덕마을입구,35.86026988,127.2397277
원앙골,35.86015957,127.2906125
호성동아아파트,35.860618,127.153358
전라고,35.86055764,127.1215621
상삼마을,35.86055286,127.1782163
상삼마을,35.86069463,127.1782447
상리,35.86062037,127.2968909
상리,35.86064584,127.2966857
용연마을,35.8610509,127.2423061
용연마을,35.86121946,127.2422708
장동에코르아파트,35.861959,127.062383
하이삼거리,35.86201201,127.1745922
팔선마을,35.86222694,127.041148
하이삼거리,35.8621785,127.1745952
장동에코르아파트,35.862507,127.062641
호성중,35.86262591,127.1597286
전주출입국외국인사무소,35.862876,127.150719
명덕리,35.86274103,127.2115705
호성중,35.862742,127.159941
송천대명아파트,35.8630123,127.1147869
도시첨단산업단지,35.86308036,127.0852655
마수교(삭제),35.8639055,127.2430948
하분토,35.86293056,127.2294883
마수교(삭제),35.8637698,127.2428737
명덕리,35.86325931,127.2113895
팔복예술공장.연탄공장,35.86347067,127.1012984
팔복예술공장.연탄공장,35.86348636,127.1014597
송북초교,35.86363645,127.1236948
송천대명아파트,35.86366623,127.1143669
구억정미소,35.86367829,127.1707013
CTS전북방송,35.820099,127.146497
은화학교,35.82011356,127.0888553
은교마을,35.82015871,127.0044921
이서,35.82016777,127.0229173
은화학교,35.82026499,127.0890015
이서,35.82040564,127.0235273
BYC,35.82043092,127.0077811
도토리골다리,35.82045026,127.1367633
모고지마을,35.820608,127.013546
BYC,35.82071324,127.00797
북문.영화의거리,35.82067316,127.1459659
모고지마을,35.82086,127.013068
화산체육관.전주시립도서관꽃심,35.820856,127.123033
기린봉,35.821678,127.161561
대곡,35.82061988,127.3159191
전북은행경원지점.영화의거리,35.821052,127.146138
대곡,35.82063695,127.3157664
기린대로 병무청,35.82096,127.15228
기린대로 병무청,35.82136,127.152248
부교마을,35.821445,126.9791679
전북연구원,35.82162632,127.0847311
부교마을,35.82157934,126.9792875
중화산2동주민센터,35.820277,127.115979
중화산2동주민센터,35.820147,127.116339
문석골,35.82158392,127.1744271
홍산로전북도청,35.821791,127.106114
중화산로완산구청네거리,35.813718,127.118141
풍남문,35.81349842,127.147122
한벽루 자만벽화마을,35.813709,127.157012
호남제일고,35.81379234,127.0979649
효자SK리더스뷰,35.81381547,127.1080203
한마음병원.전주병원,35.814087,127.123227
낙수정,35.814105,127.162988
낙수정,35.81430964,127.1632864
신지산마을,35.81442794,127.0255229
신지산,35.81454871,127.0255052
완산교,35.814388,127.139711
전동성당.한옥마을,35.81459568,127.1481687
장작골,35.58787971,127.103898
장작골,35.58802884,127.1037358
마암분교,35.59366113,127.1247933
가는정이,35.59382187,127.1039579
가는정이,35.59397733,127.1038737
하운암,35.5976497,127.1085444
하운암,35.59772402,127.1086953
하운암,35.60685332,127.1103971
운암교,35.60871212,127.1061338
운암교,35.60878947,127.1058144
마암리,35.61501936,127.1025658
마암리,35.61587158,127.1027437
막은댐,35.61870064,127.1036408
막은댐,35.61877348,127.103422
노점마을,35.6281886,127.1028337
노점마을,35.6284946,127.103002
상용마을,35.63489034,127.1004769
상용마을,35.63495542,127.1007131
정자리삼거리,35.64110445,127.1033569
대모,35.64180444,127.1153806
신정리,35.64375603,127.0980935
신정리,35.64419557,127.0974489
정자리,35.64655928,127.1038436
정자리,35.6466906,127.1040948
정자리,35.64697592,127.1036967
소모마을,35.65223536,127.1056926
소모마을,35.65230907,127.1054777
원백여,35.65858902,127.0956485
원백여,35.65859405,127.0958666
대덕마을,35.66124196,127.1122536
대덕마을,35.66092685,127.1124194
상운암,35.6596684,127.1593092
염암마을,35.6686512,127.1133675
염암마을,35.66868209,127.113555
신덕삼거리,35.66875962,127.1520684
재실마을,35.67258903,127.104782
재실마을,35.67263261,127.1045827
구이신기마을,35.67303746,127.1121618
구이신기마을,35.67305532,127.1123385
관촌터미널,35.67326476,127.270068
관촌터미널,35.6733015,127.2696877
관촌시장,35.67670354,127.2685113
관촌시장,35.67680568,127.2686781
흑석송원아파트,35.80190147,127.1503762
약수터주유소,35.80195293,127.1657922
삼천광진목화아파트,35.80227427,127.1246848
흑석송원아파트,35.802306,127.150183
삼천광진목화아파트,35.80239317,127.1243458
동둔마을,35.80297515,127.0158993
전북교육청 동암고,35.80292,127.102021
전북교육청 동암고,35.802937,127.10297
원세동,35.80272082,127.3274573
효자광진맨션아파트,35.803203,127.124509
원세동,35.80278728,127.3276355
서서학예그린아파트,35.803159,127.147892
상산고,35.80351383,127.1166115
상산고,35.803912,127.116897
월상리,35.8028924,127.2815032
월상리,35.8028831,127.2813483
폐지승강장,35.80380498,127.1085921
효자4동주민센터,35.803999,127.097204
서서학예그린아파트,35.803542,127.148477
폐지승강장,35.80398694,127.1087735
효자광진맨션아파트,35.803916,127.124316
새터마을,35.80408179,127.0473132
새터마을,35.80416287,127.0474832
우전초교,35.80419,127.107707
우전초교,35.804469,127.107847
정혜사_,35.80468854,127.1349598
홍산로전북도교육청.동암고,35.804686,127.10333
서둔마을,35.80470559,127.0123179
서둔마을,35.80481743,127.0121111
사용안함,35.80495498,127.1036698
우림초교,35.805765,127.098711
남고사,35.804978,127.156491
남고사,35.80516956,127.1564333
공수내다리,35.80524638,127.1495302
콩쥐팥쥐마을,35.80543569,127.0307315
콩쥐팥쥐마을,35.80558912,127.0308696
효자현대아파트,35.805635,127.113066
데시앙아이린정문,35.805348,127.097193
월평,35.8051137,127.2808574
월평,35.8051089,127.2807024
효자광장.전주시청소년상담센터,35.805883,127.122202
풍남정,35.80581119,127.1627592
효자롯데아파트,35.80587545,127.1128515
서부시장,35.805909,127.127207
서부시장,35.805948,127.125855
계월리,35.8058649,127.2449486
공수내다리,35.80600343,127.1495221
계월리,35.80601225,127.2454276
효자광장.전주시청소년상담센터,35.806287,127.120957
안행교,35.806361,127.11813
비전대학교입구.데시앙아이린,35.80661703,127.0953127
신흥마을,35.68186878,127.1565211
매산마을,35.68239766,127.1016175
매산마을,35.68232083,127.1021928
용정마을,35.68405914,127.2625826
교동마을,35.68500367,127.115395
교동마을,35.68509328,127.1152458
원안덕마을,35.6861849,127.0779141
원안덕마을,35.68627065,127.0777153
슬치마을,35.68974254,127.2541086
슬치마을,35.69033991,127.2534809
장파마을,35.69146124,127.0983036
장파마을,35.6916194,127.0979082
산정마을,35.69596732,127.2488609
성덕교,35.6997695,127.1203982
성덕교,35.6997744,127.1205418
학산마을,35.70046075,127.1602329
성덕교(삭제),35.70098856,127.1197679
미치마을,35.70130439,127.090736
미치마을,35.70150085,127.0910411
원용암,35.70594767,127.2425527
마음마을,35.70631315,127.1202325
마음마을,35.70649648,127.1200522
원용암,35.70648034,127.2425767
신덕신기마을,35.70834702,127.1537154
망산마을입구,35.70889263,127.1198873
망산마을입구,35.70895595,127.1200532
탑선마을,35.70968495,127.0858218
탑선마을,35.70990504,127.0858442
원평터미널,35.71227216,126.9918204
원평시장,35.71427338,126.993072
원평시장,35.71432152,126.992985
수성사입구,35.71552433,127.1186028
춘향로용암,35.71627241,127.2353543
춘향로용암,35.71658436,127.2348674
원평초교,35.71784864,126.9952546
원평초교,35.71759311,126.9949518
금산사,35.71874757,127.0397871
금산사,35.7189048,127.0398168
용화동,35.71942572,127.036583
용화동,35.71945947,127.0367731
원평정비공단,35.72083254,126.994895
원평정비공단,35.72091354,126.9950718
구이초교,35.72118644,127.1203073
구이초교,35.722048,127.1204304
원항가마을,35.72239305,127.1197182
원평아파트,35.72316017,126.9934649
원평아파트,35.7232817,126.9936691
예술고,35.7233722,127.1121464
남관,35.72335285,127.2321993
남관,35.72350102,127.2317278
구이중앙교회,35.72480937,127.1200983
구이중앙교회,35.72446397,127.1199714
하운교,35.72622449,127.0404147
하운교,35.7263546,127.0403413
낙수동,35.727879,126.9927225
낙수동,35.72805205,126.9928264
학동마을,35.72825208,127.2290484
학동마을,35.72869523,127.2291022
전북도립미술관입구,35.72987755,127.1111043
전북도립미술관입구,35.72990646,127.1112468
양지마을,35.73162903,126.9958857
양지마을,35.73166827,126.9958115
구이면사무소,35.73183549,127.120063
하학,35.73199297,127.1157695
상학,35.73204559,127.11146
하학,35.73214017,127.1157138
상학,35.73221642,127.1114198
하운동마을,35.73281232,127.0440084
하운동마을,35.73286424,127.043944
구이중,35.73424408,127.120204
신촌마을,35.73460556,127.2256241
신촌마을,35.73463261,127.2252235
죽림마을,35.73683666,127.2242997
봉은마을,35.73798985,127.0006581
봉은마을,35.73807185,127.0005037
죽림마을,35.73799734,127.2241282
사옥마을,35.74003115,127.2232939
사옥마을,35.74012969,127.2235952
원덕천마을,35.74120959,127.138568
구암리,35.74119258,127.1403149
서릿골,35.7413551,127.0019097
원덕천마을,35.74124982,127.1388555
구암리,35.74132942,127.1404925
서릿골,35.74145028,127.0021535
와동마을,35.74182016,127.1370435
와동마을,35.74206117,127.1369885
원광곡마을,35.74228264,127.1561265
원광곡마을,35.74216008,127.155969
두현마을,35.74296698,127.1215297
청도리,35.74307227,127.0476885
청도리,35.74313478,127.0476079
두현마을,35.74310579,127.1217133
효관마을,35.74388304,127.1604785
효관마을,35.74402509,127.1603605
태봉초등학교,35.74469692,127.1489761
태봉초등학교,35.74479367,127.1487479
유산마을,35.74578138,127.0025483
유산마을,35.74580087,127.0027249
두방마을,35.74621646,127.1206728
화원교,35.74673372,127.163381
화원교,35.74686863,127.1632335
유각마을,35.74741719,127.0544433
유각마을,35.74733704,127.0541804
편백나무숲길,35.74837624,127.2204006
칠암마을,35.748626,127.127947
칠암마을,35.7486979,127.1280403
편백나무숲길,35.74879912,127.2205598
난산마을,35.74940113,127.1643309
팔복근린상가,35.85285666,127.1038692
가소마을,35.85284536,127.1905368
가소마을,35.85298416,127.1904619
마다리,35.84571051,126.9962989
마다리,35.84578316,126.9963644
송천 센트럴파크,35.853192,127.119477
실내배드민턴장 조경단,35.85332241,127.1350786
호성로 우아중,35.85333135,127.1536355
소양행정복지센터,35.85370461,127.2265208
우아중,35.853433,127.154624
호성로 우아중,35.85354332,127.1537574
대한적십자사,35.8538572,127.0662198
도립여성중고 롯데마트,35.85361352,127.1197937
소양행정복지센터,35.85363288,127.2257235
실내배드민턴장 조경단,35.85366463,127.1351322
대한적십자사,35.8538202,127.0659653
용지종점,35.85385636,126.9558342
하나로클럽,35.85387041,127.0778768
체련공원 소리문화의전당,35.853933,127.139647
하나로클럽,35.85394188,127.0776523
웃삼거리,35.853842,127.205849
용지종점,35.85399433,126.9559817
공단주유소,35.854151,127.089034
삼거마을(삭제),35.8527601,127.1943397
아래삼거리,35.85402895,127.196406
웃삼거리,35.85399,127.205951
삼거마을(삭제),35.8529222,127.1942504
기린중,35.85423569,127.1581839
아래삼거리,35.8542283,127.1962369
명덕교,35.85426614,127.2087347
명덕교,35.85431732,127.2080475
이편한세상 우아,35.854368,127.155477
공단주유소,35.854114,127.088728
팔복동주민센터,35.853711,127.105331
원당마을,35.854433,127.212748
소양119지역대,35.85462031,127.22959
소양119지역대,35.85458355,127.2291111
원당마을(삭제),35.85465533,127.212785
대농,35.85121459,127.0134056
전주동물원,35.854417,127.14128
대승리입구,35.85453682,127.2902932
호성동엘지동아아파트,35.85489152,127.1514901
명덕교,35.85486381,127.2091397
죽절리,35.8548458,127.2216832
대승리입구,35.85470882,127.2901794
용정마을,35.85504166,127.0677737
하이리교,35.85501571,127.1735834
cbs기독교방송,35.87469125,127.0551973
완주로고당마을,35.874687,127.151808
번영로용덕마을,35.87489681,127.0501002
기린대로현대병원,35.82930275,127.1429956
중앙여고,35.82981818,127.1691079
화약골,35.82982541,127.157249
인후부영2차아파트,35.830003,127.1636323
화약골,35.830003,127.157344
중앙여고,35.83007524,127.1687911
삼중리,35.82993694,127.2851355
삼중리,35.8299422,127.2849286
서신교,35.83022211,127.128711
전주시교육청.전주고용복지센터,35.830446,127.136085
서신교,35.83042842,127.1289452
아중역.한옥레일바이크,35.830486,127.17539
서신동주민센터,35.83046736,127.1157381
응암마을,35.83061184,127.2220535
응암마을,35.83070933,127.2221982
아중역.한옥레일바이크,35.83095074,127.1747466
진북우성아파트.전주고용복지센터,35.83101554,127.1356258
서신동주민센터,35.830831,127.115958
전주전자상가,35.83141746,127.1402528
두현마을,35.83200829,127.0709101
모래내,35.83167509,127.1438408
두현마을,35.83228875,127.0722129
옥정마을입구,35.83179509,127.040682
전주전자상가,35.831716,127.139454
아중현대아파트,35.83178082,127.1679203
서곡주공,35.83193609,127.0973413
숲정이성당,35.83190592,127.1304521
중동,35.83197916,127.0613458
중동,35.83198772,127.0612251
옥정마을입구,35.83199688,127.0406089
서신현대.동아아파트,35.83213953,127.1176122
이마트,35.83209104,127.1208336
서신제일비사벌아파트,35.832086,127.113887
모래내,35.83203886,127.1437315
서곡주공,35.832099,127.097526
진북우성아파트후문,35.832243,127.132695
이마트,35.832317,127.121016
서신현대.동아아파트,35.83230921,127.1176444
서신제일비사벌아파트,35.8323177,127.1135736
서곡그린공원,35.831973,127.103872
진북우성아파트후문,35.83235206,127.1326069
우아롯데아파트,35.831899,127.168105
효자남양황실아파트,35.808845,127.123393
좁은목,35.80896053,127.1616463
효자휴먼시아 3단지,35.808998,127.101399
효자휴먼시아 1단지,35.809054,127.096614
용머리고개.완산동주민센터,35.80905101,127.136907
용머리고개.완산동주민센터,35.808837,127.135618
국립무형유산원,35.80904666,127.1583723
신흥마을,35.80916228,127.0049013
좁은목,35.80909563,127.1617171
신흥마을,35.80920951,127.0046074
삼산리,35.80421204,127.0747001
효자휴먼시아 3단지,35.809224,127.10149
아태문화재단,35.80935051,127.1582069
구.비행장,35.874763,127.113104
화정리,35.874911,127.141825
구.비행장,35.874855,127.113337
폐지승강장,35.87493542,127.1423404
화정리,35.875044,127.141975
득룡교,35.87523353,127.0050109
환경사업소,35.875789,127.107986
득룡교,35.87545851,127.0051657
환경사업소,35.87544492,127.1108381
고당마을,35.875383,127.151304
고당마을,35.87541338,127.1513774
용덕마을입구,35.87562024,127.0496399
남정리입구,35.87564671,127.0174522
반월초교.세움펠리피아2차,35.87566609,127.0757897
번영로용덕마을,35.87570467,127.0484127
남정리입구,35.87579598,127.0176612
서당리,35.875926,127.061697
남정리입구,35.8759515,127.0174152
초포초교,35.87623812,127.139218
소양교,35.87591763,127.1572934
여의역,35.87599383,127.0834576
여의역,35.87607435,127.0832864
초포초교,35.8759587,127.1400459
성덕,35.87621671,127.0309548
반월초교.세움펠리피아2차,35.875922,127.075644
성덕,35.87645612,127.0309353
득자마을,35.87678825,126.9988914
용진주유소,35.8733248,127.1559398
득자마을,35.87693501,126.999075
대흥리,35.87700746,127.0397214
난산초교,35.87709627,126.9960817
대흥리,35.87727818,127.0394142
난산초교,35.87732774,126.9959334
웃밤티,35.87713288,127.3099904
용진주유소,35.8731355,127.1559406
웃밤티,35.87714486,127.310194
부용,35.87763574,126.9506806
월곡마을앞,35.878708,127.112058
부용,35.8777075,126.9504653
삼태마을,35.87755599,127.2142463
농식품인력개발원,35.87777917,126.9866007
월곡마을앞,35.878056,127.112495
신흥마을,35.8778542,127.0949787
농식품인력개발원,35.87793695,126.9861465
신흥마을,35.87798818,127.094766
실용리,35.87818071,127.0659253
실용리,35.87826271,127.0660661
목효마을,35.8782835,127.1696777
목효마을,35.8784454,127.169533
용진주유소,35.878752,127.156336
월곡마을,35.8783382,127.0609162
월곡마을,35.8783334,127.0610968
효천,35.87947253,127.1784694
상중마을,35.87906,127.137206
상중마을,35.879486,127.137185
실로암의집,35.8800994,127.1889513
농은마을,35.88006292,127.1506761
효천,35.88004125,127.1807743
인덕마을,35.88000643,127.234485
인덕마을,35.88002328,127.2346306
회룡마을,35.88026008,127.1022204
밤티마을,35.87992166,127.3108542
회룡마을,35.88041466,127.1022723
설경마을,35.88067284,127.1935814
밤티마을,35.88042722,127.3108274
용진,35.88116923,127.155402
용진,35.88140249,127.155661
용진,35.88157573,127.1561213
용진중,35.88162917,127.1546115
용신마을,35.88230462,127.0595535
용신마을,35.88241399,127.0595014
설경마을종점,35.88254658,127.1964502
설경마을종점,35.88266245,127.1963493
도도리,35.8839988,127.0173065
미산초교,35.883059,127.10996
미산초교,35.88305057,127.1093607
미산초교,35.883346,127.109354
오매마을,35.88306647,127.1346716
미산초교,35.883089,127.109714
송광사,35.88260226,127.2431553
오매마을,35.88317201,127.1348122
송광사,35.88259294,127.2433048
백석제,35.884006,127.128752
백석제,35.884032,127.128543
송광사.송광초교,35.88349383,127.2434016
송광사.송광초교,35.88355097,127.243175
평리,35.88384509,127.0901871
평리,35.88385292,127.0903961
도도리,35.88422788,127.0171415
농원,35.88430172,126.9591361
월곡마을,35.88435986,127.1154292
운교마을,35.88433656,127.1560168
농원,35.88443408,126.958964
월곡마을,35.88451513,127.1153574
다리목,35.88447723,127.2605413
다리목,35.88457275,127.2603777
운교마을,35.88414581,127.1563424
구중리,35.88508683,127.0771851
구중리,35.88533194,127.0769531
한사월마을,35.88534224,127.1487455
연봉마을입구,35.88546297,127.1177341
한사월마을,35.88556311,127.1489515
연봉마을입구,35.885571,127.11768
암실,35.8848882,127.0663398
과학로.전당네거리,35.88661318,127.1292167
과학로.전당네거리,35.8867556,127.1289571
백석네거리,35.886758,127.129905
백석네거리,35.88698345,127.1296994
오신마을,35.8869503,127.0369104
완주대대,35.88731078,127.2340397
삼화동,35.88779937,127.0886557
삼화동,35.88784692,127.0888911
상운리입구,35.88820668,127.1566106
일임리,35.88679074,127.2155457
일임리,35.88659348,127.2157027
백석마을,35.888387,127.127647
진기마을,35.88847097,127.096852
백석마을,35.88834,127.12777
상운리입구,35.88886314,127.1561716
주정마을,35.8894311,127.1046635
주정마을,35.8894721,127.1048018
진조마을입구,35.88930687,127.1221038
봉서로 상운리,35.88938144,127.1611276
진조마을입구,35.88952252,127.1220482
봉서로 상운리,35.88955118,127.1611624
전당리,35.889948,127.124981
시천마을,35.88972799,127.1669746
시천마을,35.8898492,127.1668499
백구,35.89038737,126.9699552
화전리,35.8909179,127.0769128
백구,35.89050602,126.9701521
도계마을,35.89055594,127.1775899
도계마을,35.89060297,127.1772643
신유강,35.89078306,127.0022029
신유강,35.89095507,127.0018239
오천마을,35.89093062,127.1938041
화전리,35.89108025,127.0771797
시평리,35.89076051,127.3123171
오천마을,35.89104912,127.193736
시평리,35.89085614,127.3121697
용두사,35.89159646,127.1498808
간중초교,35.89163192,127.1814109
용두사,35.89168873,127.150016
간중초교,35.89181831,127.1816028
굴신마을,35.89195941,127.0454073
송광정심원,35.89176118,127.2426439
굴신마을,35.89208305,127.0454241
송광정심원,35.89192014,127.2427832
신성리,35.89219012,127.0391055
고잔,35.89222628,127.0244804
신성리,35.8922572,127.0390501
원간중리,35.89240138,127.1841544
원간중리,35.89240914,127.183716
고잔,35.89259892,127.0245811
동계,35.89276591,127.0170665
동계,35.89276907,127.0169757
신미산,35.8925611,127.1023599
